,GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,DayOfWeek,TeamGameID,TeamID,OpponentID,ScoreID,month,year,dayofyear
1256,202010631,2020-10-18 20:20:00,1,2020,6,LAR,SF,AWAY,16,24,40,Levi's Stadium,0,6,3,7,0,22,5,22:05,17,7,9,1,57,311,5.5,2,19,113,5.9,0,38,19,198,2,1,5.2,10.4,50.0,72.04,12,4,33.3,1,0,0.0,3,1,0,0,6,34,0,0,0,0,3,2,6,291,48.5,1,0,-1,7,14,0,3,0,37,55,37:55,24,6,16,2,70,390,5.6,3,37,122,3.3,0,33,23,268,3,0,8.1,11.7,69.7,124.31,13,5,38.5,1,1,100.0,2,2,0,0,7,63,0,0,0,0,2,1,5,235,47.0,0,1,1,33.3,0,100.0,0,2,1,1,0,0,0,0,1,1,3,3,0,0,0,0,0,1,1,43,30,0,0,3,0,0,39,7,0,0,9,0,0,Sunday,993001978,32,31,17354,10,2020,292
1257,202010619,2020-10-18 16:05:00,1,2020,6,MIA,NYJ,HOME,24,0,24,Hard Rock Stadium,7,14,3,0,0,28,5,28:05,18,4,12,2,56,302,5.4,3,25,110,4.4,0,29,20,192,3,2,6.6,9.6,69.0,92.89,9,1,11.1,0,0,0.0,5,3,0,0,5,25,0,0,2,8,10,6,7,282,40.3,2,1,-1,0,0,0,0,0,31,55,31:55,13,5,7,1,69,263,3.8,0,22,115,5.2,0,44,21,148,0,1,3.4,7.0,47.7,46.4,17,2,11.8,3,2,66.7,1,0,0,0,7,80,0,0,3,38,3,6,10,462,46.2,1,2,1,60.0,0,0.0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,39,20,3,38,9,0,0,43,19,2,8,4,0,0,Sunday,993001975,19,24,17639,10,2020,292
1258,202010620,2020-10-18 13:00:00,1,2020,6,MIN,ATL,HOME,23,40,63,U.S. Bank Stadium,0,0,7,16,0,19,53,19:53,19,3,14,2,50,365,7.3,3,13,32,2.5,0,36,24,333,3,3,9.2,13.9,66.7,89.24,10,3,30.0,2,1,50.0,3,2,0,0,3,30,0,0,1,10,5,10,4,198,49.5,3,1,-2,10,10,10,10,0,40,7,40:07,24,5,17,2,79,462,5.8,4,37,99,2.7,0,40,30,363,4,0,9.1,12.1,75.0,135.73,17,9,52.9,3,3,100.0,3,2,0,0,5,25,1,1,2,8,8,6,2,68,34.0,1,3,2,66.7,0,66.7,0,1,1,0,4,2,0,0,0,0,4,4,0,0,0,0,0,4,4,57,25,2,8,2,2,1,30,19,1,10,8,0,0,Sunday,993001965,20,2,17345,10,2020,292
1259,202010621,2020-10-18 13:00:00,1,2020,6,NE,DEN,HOME,12,18,30,Gillette Stadium,0,3,0,9,0,27,29,27:29,14,5,9,0,56,288,5.1,1,25,117,4.7,1,27,19,171,0,2,6.3,9.0,70.4,56.25,13,4,30.8,2,1,50.0,2,1,0,0,1,4,1,1,4,24,4,6,3,145,48.3,3,2,-1,6,6,6,0,0,32,31,32:31,15,7,7,1,63,299,4.7,0,37,135,3.6,0,24,10,164,0,2,6.8,16.4,41.7,30.56,14,4,28.6,0,0,0.0,2,0,0,0,2,20,0,0,2,25,8,7,2,77,38.5,2,3,1,50.0,0,0.0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,6,6,40,26,2,25,5,0,0,42,22,4,24,6,3,1,Sunday,993001963,21,10,17578,10,2020,292
1260,202010623,2020-10-18 13:00:00,1,2020,6,NYG,WAS,HOME,20,19,39,MetLife Stadium,10,3,0,7,0,26,30,26:30,16,5,8,3,46,240,5.2,2,26,132,5.1,0,19,12,108,1,1,5.7,9.0,63.2,74.01,11,7,63.6,0,0,0.0,3,0,0,0,4,30,0,0,1,4,9,4,2,70,35.0,1,2,1,0,10,0,9,0,33,30,33:30,24,6,16,2,69,337,4.9,2,24,86,3.6,0,42,31,251,2,1,6.0,8.1,73.8,94.44,15,8,53.3,2,2,100.0,3,1,0,0,8,50,1,1,3,29,5,6,1,55,55.0,2,1,-1,0.0,0,33.3,0,2,2,0,0,0,0,0,2,2,1,1,0,2,0,0,0,3,2,44,37,3,29,4,1,1,32,12,1,4,4,0,0,Sunday,993001959,23,35,17346,10,2020,292
1261,202010619,2020-10-18 16:05:00,1,2020,6,NYJ,MIA,AWAY,0,24,24,Hard Rock Stadium,0,0,0,0,0,31,55,31:55,13,5,7,1,69,263,3.8,0,22,115,5.2,0,44,21,148,0,1,3.4,7.0,47.7,46.4,17,2,11.8,3,2,66.7,1,0,0,0,7,80,0,0,3,38,3,6,10,462,46.2,1,2,1,7,14,3,0,0,28,5,28:05,18,4,12,2,56,302,5.4,3,25,110,4.4,0,29,20,192,3,2,6.6,9.6,69.0,92.89,9,1,11.1,0,0,0.0,5,3,0,0,5,25,0,0,2,8,10,6,7,282,40.3,2,1,-1,0.0,0,60.0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,1,43,19,2,8,4,0,0,39,20,3,38,9,0,0,Sunday,993001974,24,19,17639,10,2020,292
1262,202010626,2020-10-18 13:00:00,1,2020,6,PHI,BAL,HOME,28,30,58,Lincoln Financial Field,0,0,6,22,0,23,30,23:30,19,6,10,3,64,364,5.7,4,18,194,10.8,2,40,21,170,2,0,4.2,8.1,52.5,80.21,12,3,25.0,3,1,33.3,3,3,0,0,3,20,1,1,6,43,0,0,6,0,0.0,1,0,-1,14,3,7,6,0,36,30,36:30,17,7,10,0,67,355,5.3,3,37,182,4.9,2,27,16,173,1,0,6.4,10.8,59.3,90.51,16,6,37.5,0,0,0.0,3,2,0,0,12,132,0,0,3,13,1,0,7,0,0.0,0,1,1,100.0,0,66.7,0,0,0,0,6,2,0,0,1,0,3,3,0,0,0,0,0,3,3,43,17,3,13,4,2,1,37,9,6,43,4,4,2,Sunday,993001961,26,3,17347,10,2020,292
1263,202010628,2020-10-18 13:00:00,1,2020,6,PIT,CLE,HOME,38,7,45,Acrisure Stadium,10,14,7,7,0,34,6,34:06,18,12,5,1,62,277,4.5,5,37,129,3.5,3,23,15,148,1,0,6.4,9.9,65.2,97.74,14,5,35.7,2,2,100.0,4,3,0,0,6,45,0,0,2,20,9,9,5,209,41.8,0,2,2,0,7,0,0,0,25,54,25:54,12,2,8,2,54,220,4.1,1,22,75,3.4,0,28,15,145,1,2,5.2,9.7,53.6,50.45,12,1,8.3,3,0,0.0,1,1,0,0,7,55,0,0,4,20,3,4,6,242,40.3,2,0,-2,75.0,0,100.0,0,5,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,42,18,4,20,7,1,0,43,24,2,20,5,0,0,Sunday,993001967,28,8,17348,10,2020,292
1264,202010631,2020-10-18 20:20:00,1,2020,6,SF,LAR,HOME,24,16,40,Levi's Stadium,7,14,0,3,0,37,55,37:55,24,6,16,2,70,390,5.6,3,37,122,3.3,0,33,23,268,3,0,8.1,11.7,69.7,124.31,13,5,38.5,1,1,100.0,2,2,0,0,7,63,0,0,0,0,2,1,5,235,47.0,0,1,1,0,6,3,7,0,22,5,22:05,17,7,9,1,57,311,5.5,2,19,113,5.9,0,38,19,198,2,1,5.2,10.4,50.0,72.04,12,4,33.3,1,0,0.0,3,1,0,0,6,34,0,0,0,0,3,2,6,291,48.5,1,0,-1,100.0,0,33.3,0,3,3,0,0,0,0,0,1,1,2,1,1,0,0,0,0,1,1,39,7,0,0,9,0,0,43,30,0,0,3,0,0,Sunday,993001979,31,32,17354,10,2020,292
1265,202010633,2020-10-18 16:25:00,1,2020,6,TB,GB,HOME,38,10,48,Raymond James Stadium,0,28,10,0,0,28,23,28:23,21,9,9,3,63,324,5.1,5,35,158,4.5,2,28,17,166,2,0,5.9,9.8,60.7,101.19,12,5,41.7,0,0,0.0,4,4,0,0,0,0,0,0,0,0,13,8,5,192,38.4,0,2,2,10,0,0,0,0,31,37,31:37,13,4,9,0,61,201,3.3,1,21,94,4.5,1,35,16,107,0,2,3.1,6.7,45.7,29.11,17,7,41.2,0,0,0.0,1,1,0,0,6,76,0,0,5,53,4,2,7,325,46.4,2,0,-2,100.0,0,100.0,0,5,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,33,16,5,53,6,1,0,38,31,0,0,0,0,0,Sunday,993001977,33,12,17353,10,2020,292
1266,202010634,2020-10-18 13:00:00,1,2020,6,TEN,HOU,HOME,42,36,78,Nissan Stadium,14,7,0,15,6,31,50,31:50,31,9,20,2,70,607,8.7,6,27,263,9.7,2,41,30,344,4,1,8.4,11.5,73.2,120.38,10,6,60.0,0,0,0.0,6,4,0,0,7,73,1,1,2,22,6,6,1,54,54.0,2,0,-2,0,10,13,13,0,31,40,31:40,25,6,17,2,67,412,6.1,5,27,92,3.4,1,38,28,320,4,0,8.4,11.4,73.7,133.66,14,7,50.0,3,3,100.0,4,4,0,0,4,46,0,0,2,15,6,4,4,209,52.2,0,2,2,66.7,0,100.0,0,4,4,0,2,1,0,0,2,0,4,3,0,2,0,0,0,1,1,51,22,2,15,2,0,0,56,16,2,22,6,1,1,Sunday,993001971,34,13,17343,10,2020,292
1267,202010623,2020-10-18 13:00:00,1,2020,6,WAS,NYG,AWAY,19,20,39,MetLife Stadium,0,10,0,9,0,33,30,33:30,24,6,16,2,69,337,4.9,2,24,86,3.6,0,42,31,251,2,1,6.0,8.1,73.8,94.44,15,8,53.3,2,2,100.0,3,1,0,0,8,50,1,1,3,29,5,6,1,55,55.0,2,1,-1,10,3,0,7,0,26,30,26:30,16,5,8,3,46,240,5.2,2,26,132,5.1,0,19,12,108,1,1,5.7,9.0,63.2,74.01,11,7,63.6,0,0,0.0,3,0,0,0,4,30,0,0,1,4,9,4,2,70,35.0,1,2,1,33.3,0,0.0,0,1,1,0,2,0,0,0,3,2,2,2,0,0,0,0,0,2,2,32,12,1,4,4,0,0,44,37,3,29,4,1,1,Sunday,993001958,35,23,17346,10,2020,292
1268,202010701,2020-10-25 20:20:00,1,2020,7,ARI,SEA,HOME,37,34,71,State Farm Stadium,7,10,7,10,3,30,13,30:13,31,11,17,3,81,519,6.4,4,33,159,4.8,1,48,34,360,3,1,7.5,10.6,70.8,104.51,12,5,41.7,2,1,50.0,5,3,0,0,6,40,1,1,0,0,9,6,2,95,47.5,2,3,1,10,17,0,7,0,39,32,39:32,33,11,21,1,82,572,7.0,4,30,200,6.7,1,50,33,372,3,3,7.4,11.3,66.0,83.08,13,5,38.5,1,1,100.0,3,2,0,0,8,78,0,0,2,16,0,5,3,153,51.0,3,2,-1,60.0,0,66.7,0,4,4,0,0,0,0,0,4,3,4,4,0,0,0,0,0,2,2,52,22,2,16,5,0,0,55,18,0,0,1,2,1,Sunday,993002009,1,30,17365,10,2020,299
1269,202010702,2020-10-25 13:00:00,1,2020,7,ATL,DET,HOME,22,23,45,Mercedes-Benz Stadium,0,14,0,8,0,30,45,30:45,26,5,19,2,70,388,5.5,3,26,66,2.5,2,42,31,322,1,0,7.7,10.4,73.8,103.47,14,7,50.0,2,1,50.0,4,3,0,0,8,53,1,1,2,16,6,8,4,180,45.0,1,0,-1,7,3,3,10,0,29,15,29:15,21,3,15,3,59,386,6.5,2,21,64,3.0,1,36,25,322,1,0,8.9,12.9,69.4,106.48,10,3,30.0,1,0,0.0,3,2,0,0,5,50,0,0,2,18,6,5,3,177,59.0,0,1,1,75.0,0,66.7,0,2,2,0,2,1,0,0,0,0,2,2,0,0,0,0,0,4,3,40,24,2,18,1,0,0,43,26,2,16,2,2,1,Sunday,993001999,2,11,17357,10,2020,299
1270,202010724,2020-10-25 13:00:00,1,2020,7,BUF,NYJ,AWAY,18,10,28,MetLife Stadium,0,6,6,6,0,34,33,34:33,26,9,16,1,72,422,5.9,0,27,126,4.7,0,43,30,296,0,0,6.9,9.9,69.8,88.91,11,3,27.3,0,0,0.0,5,0,0,0,11,106,1,1,2,11,10,10,0,0,0.0,1,2,1,3,7,0,0,0,25,27,25:27,17,9,5,3,51,191,3.7,1,22,100,4.5,1,23,12,91,0,2,4.0,7.6,52.2,25.82,8,2,25.0,1,0,0.0,3,1,0,0,6,49,0,0,6,29,3,4,4,168,42.0,2,1,-1,0.0,0,33.3,0,0,0,0,0,0,0,0,8,6,1,1,0,0,0,0,0,1,1,32,20,6,29,6,1,0,47,32,2,11,5,1,1,Sunday,993001990,4,24,17361,10,2020,299
1271,202010722,2020-10-25 13:00:00,1,2020,7,CAR,NO,AWAY,24,27,51,Caesars Superdome,3,14,7,0,0,25,19,25:19,18,4,11,3,43,283,6.6,3,14,37,2.6,1,28,23,246,2,0,8.8,10.7,82.1,127.08,9,6,66.7,0,0,0.0,2,2,0,0,1,5,0,0,1,8,3,3,1,51,51.0,0,1,1,7,14,3,3,0,34,41,34:41,26,9,16,1,67,415,6.2,3,29,138,4.8,1,37,30,277,2,0,7.5,9.2,81.1,115.88,14,12,85.7,0,0,0.0,4,3,0,0,6,50,1,1,1,10,2,4,0,0,0.0,1,0,-1,100.0,0,75.0,0,3,3,0,0,0,0,0,2,1,3,3,0,0,0,0,0,2,2,43,29,1,10,2,1,1,31,13,1,8,1,0,0,Sunday,993001992,5,22,17360,10,2020,299
1272,202010732,2020-10-26 20:15:00,1,2020,7,CHI,LAR,AWAY,10,24,34,SoFi Stadium,0,3,0,7,0,27,25,27:25,14,4,9,1,61,279,4.6,1,17,49,2.9,0,40,28,230,0,2,5.8,8.2,70.0,63.54,14,4,28.6,4,1,25.0,2,0,0,0,6,46,0,0,4,31,5,12,5,238,47.6,2,1,-1,7,3,14,0,0,32,35,32:35,24,9,12,3,68,371,5.5,3,34,160,4.7,1,33,23,211,2,0,6.4,9.2,69.7,107.01,13,4,30.8,0,0,0.0,4,3,0,0,4,46,1,1,1,9,8,5,5,221,44.2,1,2,1,0.0,0,75.0,0,1,1,0,0,0,0,0,1,1,3,3,0,0,0,0,0,2,1,47,19,1,9,2,2,1,38,29,4,31,5,0,0,Monday,993002010,6,32,17369,10,2020,300
1273,202010707,2020-10-25 13:00:00,1,2020,7,CIN,CLE,HOME,34,37,71,Paycor Stadium,7,10,3,14,0,32,57,32:57,31,5,24,2,73,468,6.4,4,21,81,3.9,1,48,36,387,3,1,8.1,10.8,75.0,110.33,9,6,66.7,1,1,100.0,7,4,0,0,7,45,1,1,4,35,6,3,0,0,0.0,2,1,-1,3,7,7,20,0,27,3,27:03,23,5,16,2,51,398,7.8,5,22,82,3.7,0,29,23,316,5,1,10.9,13.7,79.3,137.28,7,5,71.4,0,0,0.0,4,4,0,0,5,40,0,0,0,0,8,6,1,50,50.0,1,2,1,57.1,0,100.0,0,4,4,0,0,0,0,0,2,2,5,4,0,0,0,0,0,1,1,29,20,0,0,2,0,0,52,23,4,35,9,1,1,Sunday,993001997,7,8,17358,10,2020,299
1274,202010707,2020-10-25 13:00:00,1,2020,7,CLE,CIN,AWAY,37,34,71,Paycor Stadium,3,7,7,20,0,27,3,27:03,23,5,16,2,51,398,7.8,5,22,82,3.7,0,29,23,316,5,1,10.9,13.7,79.3,137.28,7,5,71.4,0,0,0.0,4,4,0,0,5,40,0,0,0,0,8,6,1,50,50.0,1,2,1,7,10,3,14,0,32,57,32:57,31,5,24,2,73,468,6.4,4,21,81,3.9,1,48,36,387,3,1,8.1,10.8,75.0,110.33,9,6,66.7,1,1,100.0,7,4,0,0,7,45,1,1,4,35,6,3,0,0,0.0,2,1,-1,100.0,0,57.1,0,5,4,0,0,0,0,0,1,1,4,4,0,0,0,0,0,2,2,52,23,4,35,9,1,1,29,20,0,0,2,0,0,Sunday,993001996,8,7,17358,10,2020,299
1275,202010735,2020-10-25 13:00:00,1,2020,7,DAL,WAS,AWAY,3,25,28,FedEx Field,3,0,0,0,0,23,36,23:36,12,4,7,1,54,142,2.6,0,26,83,3.2,0,22,11,59,0,1,2.7,5.4,50.0,37.31,12,3,25.0,1,0,0.0,1,0,0,0,6,49,0,0,6,55,4,4,5,217,43.4,1,0,-1,9,13,0,3,0,36,24,36:24,21,10,8,3,66,397,6.0,3,39,208,5.3,1,25,15,189,2,0,7.6,12.6,60.0,110.25,15,9,60.0,1,0,0.0,4,2,0,0,4,30,0,0,2,5,8,6,2,76,38.0,0,1,1,0.0,0,50.0,0,0,0,0,0,0,0,0,1,1,2,2,0,2,0,0,0,2,1,42,26,2,5,2,0,0,41,10,6,55,4,2,0,Sunday,993001988,9,35,17362,10,2020,299
1276,202010710,2020-10-25 16:25:00,1,2020,7,DEN,KC,HOME,16,43,59,Empower Field at Mile High,6,3,0,7,0,33,24,33:24,24,12,11,1,76,411,5.4,2,33,177,5.4,2,40,24,234,0,2,5.8,9.8,60.0,55.62,14,5,35.7,2,0,0.0,2,2,0,0,5,34,2,2,3,20,7,6,3,161,53.7,4,1,-3,10,14,6,13,0,26,36,26:36,17,7,9,1,51,286,5.6,5,22,101,4.6,2,25,17,185,1,0,7.4,10.9,68.0,102.92,8,0,0.0,0,0,0.0,6,3,0,0,1,15,1,1,4,28,6,5,3,133,44.3,1,4,3,100.0,0,50.0,0,2,1,0,0,0,0,0,1,1,5,4,0,0,0,0,0,3,3,35,16,4,28,0,2,1,49,17,3,20,5,2,3,Sunday,993002003,10,16,17366,10,2020,299
1277,202010702,2020-10-25 13:00:00,1,2020,7,DET,ATL,AWAY,23,22,45,Mercedes-Benz Stadium,7,3,3,10,0,29,15,29:15,21,3,15,3,59,386,6.5,2,21,64,3.0,1,36,25,322,1,0,8.9,12.9,69.4,106.48,10,3,30.0,1,0,0.0,3,2,0,0,5,50,0,0,2,18,6,5,3,177,59.0,0,1,1,0,14,0,8,0,30,45,30:45,26,5,19,2,70,388,5.5,3,26,66,2.5,2,42,31,322,1,0,7.7,10.4,73.8,103.47,14,7,50.0,2,1,50.0,4,3,0,0,8,53,1,1,2,16,6,8,4,180,45.0,1,0,-1,66.7,0,75.0,0,2,2,0,0,0,0,0,4,3,2,2,0,2,1,0,0,0,0,43,26,2,16,2,2,1,40,24,2,18,1,0,0,Sunday,993001998,11,2,17357,10,2020,299
1278,202010713,2020-10-25 13:00:00,1,2020,7,GB,HOU,AWAY,35,20,55,NRG Stadium,7,14,7,7,0,28,54,28:54,22,5,15,2,61,379,6.2,5,27,96,3.6,1,34,23,283,4,0,8.3,12.3,67.6,132.35,12,7,58.3,0,0,0.0,4,4,0,0,5,40,0,0,0,0,4,8,4,207,51.8,0,1,1,0,0,7,13,0,31,6,31:06,20,4,15,1,64,365,5.7,2,22,79,3.6,0,39,29,286,2,0,7.3,9.9,74.4,111.7,14,6,42.9,1,0,0.0,4,2,0,0,6,55,1,1,3,23,1,3,4,205,51.2,1,0,-1,100.0,0,50.0,0,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,2,43,21,3,23,4,2,1,35,28,0,0,0,0,0,Sunday,993001986,12,13,17364,10,2020,299
1279,202010713,2020-10-25 13:00:00,1,2020,7,HOU,GB,HOME,20,35,55,NRG Stadium,0,0,7,13,0,31,6,31:06,20,4,15,1,64,365,5.7,2,22,79,3.6,0,39,29,286,2,0,7.3,9.9,74.4,111.7,14,6,42.9,1,0,0.0,4,2,0,0,6,55,1,1,3,23,1,3,4,205,51.2,1,0,-1,7,14,7,7,0,28,54,28:54,22,5,15,2,61,379,6.2,5,27,96,3.6,1,34,23,283,4,0,8.3,12.3,67.6,132.35,12,7,58.3,0,0,0.0,4,4,0,0,5,40,0,0,0,0,4,8,4,207,51.8,0,1,1,50.0,0,100.0,0,2,2,0,0,0,0,0,3,2,5,5,0,0,0,0,0,0,0,35,28,0,0,0,0,0,43,21,3,23,4,2,1,Sunday,993001987,13,12,17364,10,2020,299
1280,202010729,2020-10-25 16:25:00,1,2020,7,JAX,LAC,AWAY,29,39,68,SoFi Stadium,0,14,15,0,0,25,29,25:29,15,6,7,2,59,294,5.0,4,27,140,5.2,1,27,14,154,2,0,5.7,11.0,51.9,93.75,15,6,40.0,4,1,25.0,2,2,0,0,6,55,1,1,5,19,6,8,5,227,45.4,1,0,-1,9,7,20,3,0,34,31,34:31,29,9,16,4,77,484,6.3,5,32,135,4.2,2,44,28,349,3,0,7.9,12.5,63.6,110.89,14,6,42.9,0,0,0.0,5,2,0,0,3,35,0,0,1,2,9,7,3,138,46.0,0,1,1,100.0,0,40.0,0,1,1,0,4,1,1,1,0,0,4,3,0,1,0,0,0,3,2,40,36,1,2,2,0,0,38,22,5,19,1,1,1,Sunday,993002004,15,29,17640,10,2020,299
1281,202010710,2020-10-25 16:25:00,1,2020,7,KC,DEN,AWAY,43,16,59,Empower Field at Mile High,10,14,6,13,0,26,36,26:36,17,7,9,1,51,286,5.6,5,22,101,4.6,2,25,17,185,1,0,7.4,10.9,68.0,102.92,8,0,0.0,0,0,0.0,6,3,0,0,1,15,1,1,4,28,6,5,3,133,44.3,1,4,3,6,3,0,7,0,33,24,33:24,24,12,11,1,76,411,5.4,2,33,177,5.4,2,40,24,234,0,2,5.8,9.8,60.0,55.62,14,5,35.7,2,0,0.0,2,2,0,0,5,34,2,2,3,20,7,6,3,161,53.7,4,1,-3,50.0,0,100.0,0,5,4,0,0,0,0,0,3,3,2,1,0,0,0,0,0,1,1,49,17,3,20,5,2,3,35,16,4,28,0,2,1,Sunday,993002002,16,10,17366,10,2020,299
1282,202010729,2020-10-25 16:25:00,1,2020,7,LAC,JAX,HOME,39,29,68,SoFi Stadium,9,7,20,3,0,34,31,34:31,29,9,16,4,77,484,6.3,5,32,135,4.2,2,44,28,349,3,0,7.9,12.5,63.6,110.89,14,6,42.9,0,0,0.0,5,2,0,0,3,35,0,0,1,2,9,7,3,138,46.0,0,1,1,0,14,15,0,0,25,29,25:29,15,6,7,2,59,294,5.0,4,27,140,5.2,1,27,14,154,2,0,5.7,11.0,51.9,93.75,15,6,40.0,4,1,25.0,2,2,0,0,6,55,1,1,5,19,6,8,5,227,45.4,1,0,-1,40.0,0,100.0,0,4,3,0,1,0,0,0,3,2,1,1,0,4,1,1,1,0,0,38,22,5,19,1,1,1,40,36,1,2,2,0,0,Sunday,993002005,29,15,17640,10,2020,299
1283,202010732,2020-10-26 20:15:00,1,2020,7,LAR,CHI,HOME,24,10,34,SoFi Stadium,7,3,14,0,0,32,35,32:35,24,9,12,3,68,371,5.5,3,34,160,4.7,1,33,23,211,2,0,6.4,9.2,69.7,107.01,13,4,30.8,0,0,0.0,4,3,0,0,4,46,1,1,1,9,8,5,5,221,44.2,1,2,1,0,3,0,7,0,27,25,27:25,14,4,9,1,61,279,4.6,1,17,49,2.9,0,40,28,230,0,2,5.8,8.2,70.0,63.54,14,4,28.6,4,1,25.0,2,0,0,0,6,46,0,0,4,31,5,12,5,238,47.6,2,1,-1,75.0,0,0.0,0,3,3,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,38,29,4,31,5,0,0,47,19,1,9,2,2,1,Monday,993002011,32,6,17369,10,2020,300
1284,202010725,2020-10-25 16:05:00,1,2020,7,LV,TB,HOME,20,45,65,Allegiant Stadium,7,3,7,3,0,31,4,31:04,19,5,12,2,63,347,5.5,2,24,76,3.2,0,36,24,271,2,1,7.5,11.3,66.7,95.95,13,5,38.5,2,1,50.0,2,1,0,0,4,35,0,0,3,13,1,9,3,121,40.3,1,0,-1,7,14,3,21,0,28,56,28:56,29,5,22,2,70,454,6.5,6,25,85,3.4,2,45,33,369,4,0,8.2,11.2,73.3,126.99,12,7,58.3,1,1,100.0,6,5,0,0,4,20,0,0,0,0,5,4,3,128,42.7,0,1,1,50.0,0,83.3,0,2,2,0,0,0,0,0,2,2,6,6,0,0,0,0,0,1,1,47,24,0,0,3,1,0,45,10,3,13,4,1,0,Sunday,993002001,25,33,17368,10,2020,299
1285,202010721,2020-10-25 16:25:00,1,2020,7,NE,SF,HOME,6,33,39,Gillette Stadium,0,3,3,0,0,21,37,21:37,17,5,10,2,49,241,4.9,0,22,94,4.3,0,25,15,147,0,4,5.9,9.8,60.0,37.0,6,1,16.7,0,0,0.0,0,0,0,0,3,30,0,0,2,15,2,4,2,90,45.0,4,2,-2,7,16,7,3,0,38,23,38:23,26,13,13,0,63,467,7.4,4,37,197,5.3,4,25,20,270,0,2,10.8,13.5,80.0,78.33,9,5,55.6,0,0,0.0,5,4,0,0,6,65,0,0,1,7,2,3,1,45,45.0,2,4,2,0.0,0,80.0,0,0,0,0,0,0,0,0,2,2,4,3,0,0,0,0,0,2,2,52,21,1,7,2,0,0,40,19,2,15,6,2,0,Sunday,993002007,21,31,17367,10,2020,299
